node_id,name,display_name,country_name,facility_type,lat,lon,place
facility::a728795d4f9d,Mine,Mine,Democratic Republic of the Congo,,-10.6855426,25.5313308,"Mutoshi, Lualaba"
facility::a8232606278e,Headquarter,Headquarter,China,Battery producer,31.365958948547,120.417301859874,"No.181, Jinshajiang Road, Suzhou New District, Jiangsu, China"
facility::a8e584cc1d2f,Kokkola,Refinery Precursor Plant,Finland,Cathode producer,63.861931,23.0511864,Kokkola_-_Central Ostrobothnia_-_Finland
facility::a986254b38e4,Headquarter,Headquarter,USA,Battery producer,41.81921293,-87.68318087,"2321 W. 41st St., Chicago, IL 60609, USA"
facility::aac05aa5a8ac,BMW Group Plant Spartanburg,Battery pack plant,United States,Electric car producer,34.8954681,-82.1820138,Spartanburg_-_North Carolina_-_USA
facility::ab03d0c29fb9,Hong Kong Headquarter,Headquarter,Hong Kong,,22.278874700415038,114.16537135598537,"Unit 3101, 31/F, United Centre, 95 Queensway, Admiralty"
facility::ab298d65c2c9,Zhejiang,Zhejiang Huayou Cobalt Facility,China,Smelter,30.6160952,120.562971,"Tongxiang Economic Development Zone, Zhejiang, China"
facility::ace90a0b15a8,Northvolt Ett,Battery cell plant,Sweden,Battery producer,64.73787459,21.08760307,"Torsgatan 122, 931 36 Skellefteå, Suède"
facility::ad07369db9a7,Headquarter,Headquarter,China,,39.91112376347696,116.36020061626218,"Xicheng District, Beijing, China"
facility::ad263f54e075,Saxony,Electric Car Plant,Germany,Electric car producer,50.7910949,12.4883772,Zwickau_-_Saxony_-_Germany
facility::ad5bccff5162,Headquarter,Headquarter,Hong Kong,,22.279415148462633,114.16343232635883,"Unit 2, 34/F Twr 2, Lippo Ctr 89 Queensway Admiralty, Hong Kong"
facility::add8c966753e,Glencore Nikkelverk AS,Refinery,Norway,,58.13871607818302,7.971273284166996,"Vesterveien 31, 4613 Kristiansand"
facility::ae5cbe410f16,Mine,Mine,Democratic Republic of the Congo,,-11.000451266614633,26.708272675580716,"Likasi, Haut-Katanga, Democratic Republic of the Congo"
facility::aebc74995444,Durban,Warehouse,South Africa,Commodity trader,-29.91339429,30.9960828,Durban_-_KwaZulu-Natal_-_South Africa
facility::aefa63d27d95,Mine,Mine,Democratic Republic of the Congo,,-10.886631446284182,25.19748296657409,"Mutshatsha Province of Lualaba, Democratic Republic of the Congo"
facility::b0487885cecf,Headquarter,Headquarter,Germany,Electric car producer,48.17698824046014,11.560157959702845,"Petuelring 130, 80809 München, Germany"
facility::b257f37d92b3,Headquarter,Headquarter,Germany,,48.788026815240435,9.236790575040501,"Mercedesstraße 120, 70372 Stuttgart-Untertürkheim, Germany"
facility::b2ed5d9b1191,Mine,Mine,Democratic Republic of the Congo,,-10.621930548847367,25.47330655228977,"Mutshatsha, Lualaba"
facility::b3515f462456,Cleon Factory,Battery Pack Plant,France,Battery producer,49.3154958,1.0479996,Cleon_-_Seine-Maritime_-_France
facility::b3bdc96758e7,NMUK,Battery pack plant,United Kingdom,Battery producer,54.9189908,-1.466399,Sunderland_-_Tyne and Wear_-_UK
facility::b3e6a1731bb7,Volvo Cars Ghent,Battery pack plant,Belgium,Electric car producer,51.1022173,3.7521812,Ghent_-_Belgium
facility::b57e889f2e60,Headquarter,Headquarter,Switzerland,,46.20400137536417,6.146219767915185,"Place de la Fusterie 7 1204 Geneva, Switzerland"
facility::b73b4f202111,Assembly Plant 1,Electric car plant,China,Electric car producer,29.6807517,106.5886871,Chongqing_-_China
facility::b7474476e21a,Headquarter,Headquarter,USA,Electric car producer,25.95017,-80.193167,"392 NE 191st Street #20388 Miami, FL 33179, U.S."
facility::b787240c9f8d,Italy,Recycling Plant,Italy,,39.21207421780786,8.407545886063616,"SP2, 09010 Portovesme SU"
facility::b84930008b54,Zhejiang,Zhejiang Huayou Cobalt Facility,China,Refiner,30.6160952,120.562971,"Tongxiang Economic Development Zone, Zhejiang, China"
facility::b88f70a2b2d6,Headquarter,Headquarter,China,,29.913944310137662,121.86091497958321,Hengshan Rd_-_Beilun District_-_Ningbo_-_Zhejiang_-_China
facility::b894d88c28a2,Troy Plant,Electric car plant,United States,Electric car producer,42.2760905,-83.4175554,Wayne_-_Michigan_-_USA
facility::b89a55e80862,Mine,Mine,Morocco,Miner,31.349953,-5.728094,"Imiter, Morocco"
facility::b91093561ff3,Main Facility,Main Facility,Democratic Republic of the Congo,,-10.63903978950147,25.42522931074961,"Kolwezi, Lualaba, Democratic Republic of the Congo"
facility::b9531a85b00a,Jiangsu Cathode Plant,Cathode Plant,China,Cathode producer,31.8225912,120.5684743,Zhangjiagang Tech Zone_-_Jiangsu_-_China
facility::b9b7e13ca321,Quzhou Plant 1,Precursor plant,China,Precursor producer,28.943822,118.905869,"Kecheng District, Quzhou, Zhejiang, China"
facility::badead53a8f5,Olen,Refinery,Belgium,Battery producer,51.180769,4.8919034,Olen_-_Antwerp_-_Belgium
facility::bb69676912a2,Main Facility,Main Facility,Democratic Republic of the Congo,,-11.679935807968986,27.46785770526664,"4, Route Kipushi, Q/Mampala, c/Lubumbashi, Haut-Katanga, RD"
facility::bbb0aa40d224,Bremen,Electric car plant,Germany,Electric car producer,53.0579121,8.9035404,Hemelingen_-_Bremen_-_Germany
facility::bbba1711c2c4,Hangzhou Bay,Electric car plant,China,Electric car producer,30.3290199,121.2571769,Hangzhou Bay_-_Zhejiang_-_China
facility::bc13191fd875,Cheonan,Cathode Plant,South Korea,Cathode producer,36.8376313,127.1137536,Cheonan_-_South Korea
facility::bc9e12771be1,Mine,Mine,Democratic Republic of the Congo,,-10.941505980670097,26.693161178615377,"Likasi, Haut-Katanga"
facility::bd0875293bf8,Headquarter,Headquarter,China,,38.5048127,102.18045599,"No 98 Jinchuan Road, Jinchuan district, Jinchang, Gansu province"
facility::bd3e093100c3,Kasombo Main Site,Mine,Democratic Republic of the Congo,Miner,-10.8899014,26.6234379,"Kasombo, Haut-Katanga, Democratic Republic of the Congo"
facility::be80b94bfefe,SK On Seosan Plant,Battery Cell Plant,South Korea,Battery producer,36.8536475,126.452808,Seosan_-_South Korea
facility::bf356aa2d81c,Headquarter,Headquarter,China,,22.452620545799984,113.08801497589273,"Jiangmen City, Guangdong Province, China"
